typ,positives,captured,capture_rate,mean_score
0,932,2,0.002145922746781116,0.38314262
1,1334,132,0.09895052473763119,0.39785218
2,345,3,0.008695652173913044,0.38905945
3,1870,3,0.0016042780748663102,0.37984088
4,394,0,0.0,0.3887139
5,656,4,0.006097560975609756,0.37244207
6,529,0,0.0,0.39438844
7,338,1,0.0029585798816568047,0.36981735
8,382,2,0.005235602094240838,0.34847963
9,364,0,0.0,0.38188183
10,506,2,0.003952569169960474,0.37844357
11,54,5,0.09259259259259259,0.35510257
12,945,7,0.007407407407407408,0.38339764
13,250,0,0.0,0.36610794
14,383,1,0.0026109660574412533,0.373086
15,354,2,0.005649717514124294,0.3839012
16,237,4,0.016877637130801686,0.38956785
