window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010558797433315999,1.4952958447494953,0.004,5,5,354,500430,0.0007073916431868593
2,0.001865663306626909,2.8482163118179136,0.008,5,5,527,507591,0.0010382374785998963
3,0.0015835603072143797,1.6758509014708114,0.0,5,5,505,491282,0.001027922863039965
4,0.0021403945873880287,2.384245643919629,0.004,5,5,459,499675,0.0009185970881072697
5,0.002382980405332992,2.180008102597668,0.008,5,5,545,497384,0.0010957328743988548
6,0.0023458978935341733,2.8717909818903253,0.004,5,5,447,505985,0.0008834253979861063
7,0.004346035758372368,4.044672435399589,0.004,5,5,663,547205,0.0012116117360038742
8,0.006208181501615114,6.984806984158155,0.012,5,5,515,526706,0.0009777750775574988
9,0.022533906211843473,16.566635863357455,0.055999999999999994,5,5,549,495320,0.0011083743842364533
10,0.017184359062176146,21.593221285578345,0.048,5,5,433,505142,0.0008571847124174985
11,0.010035798600058782,9.751987698514094,0.008,5,5,596,515249,0.001156722283789003
12,0.030286696572641197,37.510878904245054,0.064,5,5,541,498124,0.0010860749532244983
13,0.019504121216190076,24.51915182564954,0.048,5,5,384,505970,0.0007589382769729431
14,0.0493113228660957,38.05899809991293,0.11600000000000002,5,5,639,500366,0.0012770651882821774
15,0.01629283111894482,15.670577229059381,0.036,5,5,496,514226,0.0009645564401644413
16,0.02243585127786677,19.89240513960209,0.044000000000000004,5,5,620,500613,0.0012384816215320017
17,0.03189193127685637,33.18616989943121,0.08,5,5,450,491817,0.0009149744722122253
18,0.07791921294909733,51.18540324064113,0.188,5,5,604,413396,0.0014610688056972008
