typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.39596215
1,1334,0,0.0,0.38123795
2,345,5,0.014492753623188406,0.41297317
3,1870,0,0.0,0.3872124
4,394,4,0.01015228426395939,0.4038135
5,656,0,0.0,0.37381935
6,529,0,0.0,0.41420186
7,338,1,0.0029585798816568047,0.36176053
8,382,0,0.0,0.36838225
9,364,1,0.0027472527472527475,0.39631036
10,506,0,0.0,0.41615257
11,54,1,0.018518518518518517,0.35632226
12,945,2,0.0021164021164021165,0.40693837
13,250,0,0.0,0.37327197
14,383,0,0.0,0.36223426
15,354,0,0.0,0.41722766
16,237,0,0.0,0.42542014
