window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.006357649946300674,11.856360990498654,0.024,5,5,354,500430,0.0007073916431868593
2,0.0345627596451278,25.122781834189983,0.11600000000000002,5,5,527,507591,0.0010382374785998963
3,0.008187708142655379,6.700892294466856,0.044,5,5,505,491282,0.001027922863039965
4,0.0038414444493492335,4.285728196378121,0.016,5,5,459,499675,0.0009185970881072697
5,0.005034168087491233,4.561578016909857,0.008,5,5,545,497384,0.0010957328743988548
6,0.007644360653378148,8.419324222828159,0.012,5,5,447,505985,0.0008834253979861063
7,0.008368883536263852,8.161486694949797,0.02,5,5,663,547205,0.0012116117360038742
8,0.026859433777606467,34.57544655912498,0.06,5,5,515,526706,0.0009777750775574988
9,0.06282625741010862,45.076012781487556,0.10800000000000001,5,5,549,495320,0.0011083743842364533
10,0.02288493973545825,28.94943008665333,0.04,5,5,433,505142,0.0008571847124174985
11,0.023779545281505825,23.0992753516368,0.052000000000000005,5,5,596,515249,0.001156722283789003
12,0.06346824789707242,45.817142866402015,0.11200000000000002,5,5,541,498124,0.0010860749532244983
13,0.01659704639018259,19.18395994209201,0.04,5,5,384,505970,0.0007589382769729431
14,0.050710034201227605,39.871722638157685,0.088,5,5,639,500366,0.0012770651882821774
15,0.025790153755669832,30.716475320245927,0.088,5,5,496,514226,0.0009645564401644413
16,0.060120933718113626,47.53710123332187,0.132,5,5,620,500613,0.0012384816215320017
17,0.027923414698142253,30.11009724764159,0.092,5,5,450,491817,0.0009149744722122253
18,0.08340249981833998,54.27617231939739,0.16,5,5,604,413396,0.0014610688056972008
