client,auprc,ap_lift,positives,transactions,prevalence
0,0.0015404604361641,1.2816383981608839,2309,1921051,0.0012019462263104935
1,0.0015639685850059493,1.649445377723902,1707,1800294,0.0009481784641841832
2,0.0015262909145319712,1.4357980560924908,1904,1791113,0.00106302617422798
3,0.002008501860709291,3.0466146317303693,1151,1745905,0.0006592569469701959
4,0.010126200040891332,7.891424895164799,2256,1758118,0.0012831903205586883
