window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010047522679456611,1.7044068084341233,0.0,5,5,396,754437,0.0005248947228197981
2,0.006910995332232534,3.8787918741893863,0.004,5,5,363,207354,0.0017506293584883823
3,0.00776406459042113,4.423396874929439,0.008,5,5,383,207406,0.0018466196734906416
4,0.004266060050316317,4.865576989914428,0.016,5,5,434,482613,0.0008992712587518364
5,0.010061496666693901,9.107368880082308,0.024,5,5,536,482094,0.0011118163677623035
6,0.009326870562996241,8.9863501903591,0.016,5,5,503,482757,0.0010419320693433756
7,0.01627311840729457,13.856137442619751,0.016,5,5,573,482807,0.001186809636148606
8,0.004740305286753255,6.069036139540371,0.004,5,5,549,654502,0.0008388056873775787
9,0.023525545421521937,10.366749335584021,0.024,5,5,475,208358,0.002279730079958533
