client,auprc,ap_lift,positives,transactions,prevalence
0,0.0011150725548240224,1.1601841114606706,787,818839,0.0009611168984379103
1,0.0013073308365180996,1.2254742915986296,771,722725,0.001066795807533986
2,0.0011384122307347936,1.1441088516170286,749,752748,0.0009950209100522353
3,0.001116897101328584,1.0072402259444104,817,736787,0.0011088686418191417
4,0.0015920660440627695,1.362663667414089,1088,931229,0.0011683484943016164
