client,auprc,ap_lift,positives,transactions,prevalence
0,0.0015242327096329552,1.1952423215857781,2450,1921192,0.001275249948990002
1,0.0015657878427639818,1.6513640647925834,1707,1800294,0.0009481784641841832
2,0.001509820804789505,1.4203044491223449,1904,1791113,0.00106302617422798
3,0.0019795838831211973,3.002750129852923,1151,1745905,0.0006592569469701959
4,0.0018691407004651495,1.4158946161852297,2321,1758183,0.001320112866521858
