window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.005635691813945323,12.049818321172925,0.024,5,5,286,500362,0.0005715861716117531
2,0.0037011399452018907,7.0153824806403495,0.024,5,5,341,507405,0.0006720469841645235
3,0.001876558902570103,2.7633563773210006,0.0,5,5,356,491133,0.00072485457096143
4,0.0037925321530835796,5.367651713218145,0.016,5,5,360,499576,0.0007206110781943088
5,0.0037726226880209013,4.893919627111005,0.008,5,5,366,497205,0.0007361148821914502
6,0.004037806345057732,4.78665144598548,0.0,5,5,415,505953,0.0008202342905368681
7,0.006668022701984719,7.104167409114956,0.008,5,5,558,547100,0.0010199232315847193
8,0.00715043407581413,11.81960174467458,0.012,5,5,479,526670,0.0009094879146334517
9,0.015229158834608774,12.534091563768218,0.016,5,5,648,495419,0.0013079837470908464
10,0.014815229597325221,17.750361979492283,0.004,5,5,519,505228,0.0010272589801040323
11,0.014698535131376245,13.568485367129998,0.012,5,5,709,515362,0.0013757320097329644
12,0.011205621779944316,9.586214663292827,0.012,5,5,641,498224,0.0012865698962715565
13,0.010447294512393358,10.282135141809224,0.012,5,5,490,506076,0.0009682340201866913
14,0.03639227938389497,28.129033355581264,0.07999999999999999,5,5,746,500473,0.0014905899019527528
15,0.02082026803744737,19.306584478985638,0.032,5,5,607,514337,0.0011801600895910659
16,0.04538232247265323,30.248607432473175,0.08399999999999999,5,5,735,500728,0.0014678627917751753
17,0.020206074836357515,18.286785260571516,0.044,5,5,557,491924,0.0011322887275270165
18,0.05547920401384078,30.793929964573813,0.10800000000000001,5,5,720,413512,0.0017411828435450482
