window,client,purity,nmi,ari,named_purity,named_nmi,named_ari,cosine_gap,confirmed_positives
10,4,0.42875647668393785,0.3680643829606766,0.22419185844219575,0.42875647668393785,0.3680643829606766,0.22419185844219575,0.1508733630180359,772
11,0,0.327970297029703,0.2618954665681157,0.09692532210100113,0.327970297029703,0.2618954665681157,0.09692532210100113,0.09192246198654175,808
11,1,0.44037940379403795,0.35020208320076146,0.2330371551131938,0.44037940379403795,0.35020208320076146,0.2330371551131938,0.1579798460006714,738
11,2,0.43507972665148065,0.3686597131421883,0.2642905553309737,0.43507972665148065,0.3686597131421883,0.2642905553309737,0.18108534812927246,878
11,3,0.3760806916426513,0.31212984919296166,0.1511716058462977,0.3760806916426513,0.31212984919296166,0.1511716058462977,0.1197325587272644,694
11,4,0.44180790960451977,0.3795950365621879,0.228415628847273,0.44180790960451977,0.3795950365621879,0.228415628847273,0.15588557720184326,885
12,0,0.3355048859934853,0.26714881508629024,0.10211494391007367,0.3355048859934853,0.26714881508629024,0.10211494391007367,0.08450180292129517,921
12,1,0.4323671497584541,0.34202368765711705,0.21606257315219596,0.4323671497584541,0.34202368765711705,0.21606257315219596,0.1305127739906311,828
12,2,0.42668024439918534,0.3651684579985296,0.25457164702236257,0.42668024439918534,0.3651684579985296,0.25457164702236257,0.16833537817001343,982
12,3,0.3635220125786163,0.30749892508336174,0.147540027794155,0.3635220125786163,0.30749892508336174,0.147540027794155,0.11097615957260132,795
12,4,0.45045045045045046,0.40227112900043804,0.22136156529250925,0.45045045045045046,0.40227112900043804,0.22136156529250925,0.15378308296203613,999
13,0,0.3349802371541502,0.25573867778369935,0.10058638628737207,0.3349802371541502,0.25573867778369935,0.10058638628737207,0.09530532360076904,1012
13,1,0.43067226890756305,0.34852493231994114,0.22453786778844928,0.43067226890756305,0.34852493231994114,0.22453786778844928,0.15587300062179565,952
13,2,0.4246068455134135,0.36457559655330096,0.2549950212519077,0.4246068455134135,0.36457559655330096,0.2549950212519077,0.1755099892616272,1081
13,3,0.36058230683090703,0.3055479776737591,0.14404280577363732,0.36058230683090703,0.3055479776737591,0.14404280577363732,0.10853016376495361,893
13,4,0.4293527803099362,0.3559779987139738,0.21574478712374467,0.4293527803099362,0.3559779987139738,0.21574478712374467,0.15959209203720093,1097
14,0,0.3303411131059246,0.257852374004558,0.10112270247700009,0.3303411131059246,0.257852374004558,0.10112270247700009,0.09341418743133545,1114
14,1,0.42406876790830944,0.34395058026547465,0.21698004255814027,0.42406876790830944,0.34395058026547465,0.21698004255814027,0.1509951949119568,1047
14,2,0.42047377326565144,0.3603561626357727,0.24604296276334933,0.42047377326565144,0.3603561626357727,0.24604296276334933,0.1596766710281372,1182
14,3,0.3619631901840491,0.31341787605294236,0.1510407240983363,0.3619631901840491,0.31341787605294236,0.1510407240983363,0.1056220531463623,978
14,4,0.43963363863447125,0.3880505168988714,0.21304243786655944,0.43963363863447125,0.3880505168988714,0.21304243786655944,0.1386769413948059,1201
15,0,0.3347039473684211,0.26376777002413737,0.10879380550706265,0.3347039473684211,0.26376777002413737,0.10879380550706265,0.1022043228149414,1216
15,1,0.4230769230769231,0.34491424729721126,0.21939121793603292,0.4230769230769231,0.34491424729721126,0.21939121793603292,0.17716503143310547,1144
15,2,0.4219114219114219,0.3583795637557955,0.2516056974114653,0.4219114219114219,0.3583795637557955,0.2516056974114653,0.1943131685256958,1287
15,3,0.3587570621468927,0.31394251769039555,0.15037794012059588,0.3587570621468927,0.31394251769039555,0.15037794012059588,0.11345863342285156,1062
15,4,0.42738275340393345,0.35311568030174356,0.21747452091989217,0.42738275340393345,0.35311568030174356,0.21747452091989217,0.1497763991355896,1322
16,0,0.32542113323124044,0.26255760956270857,0.1066272329668311,0.32542113323124044,0.26255760956270857,0.1066272329668311,0.08660382032394409,1306
16,1,0.4158102766798419,0.3444615477315307,0.21617323901165114,0.4158102766798419,0.3444615477315307,0.21617323901165114,0.1537550687789917,1265
16,2,0.4190064794816415,0.35113189138496215,0.2500997494988685,0.4190064794816415,0.35113189138496215,0.2500997494988685,0.17243683338165283,1389
16,3,0.35965665236051503,0.3150338354255701,0.15702054044022684,0.35965665236051503,0.3150338354255701,0.15702054044022684,0.11453568935394287,1165
16,4,0.43298245614035086,0.3865092815594801,0.20692815635102527,0.43298245614035086,0.3865092815594801,0.20692815635102527,0.13727861642837524,1425
17,0,0.3219129193433262,0.2633076614760636,0.10933419076353934,0.3219129193433262,0.2633076614760636,0.10933419076353934,0.08627063035964966,1401
17,1,0.40938628158844764,0.34033944671255784,0.20915417854905713,0.40938628158844764,0.34033944671255784,0.20915417854905713,0.15874934196472168,1385
17,2,0.41605839416058393,0.35107524634010595,0.2513097536463182,0.41605839416058393,0.35107524634010595,0.2513097536463182,0.17097824811935425,1507
17,3,0.3637795275590551,0.3186451093094807,0.15884264897870726,0.3637795275590551,0.3186451093094807,0.15884264897870726,0.12111556529998779,1270
17,4,0.42979002624671914,0.3850674458656395,0.20545404297510986,0.42979002624671914,0.3850674458656395,0.20545404297510986,0.17152708768844604,1524
18,0,0.32240802675585284,0.25771767973383786,0.11029247491831042,0.32240802675585284,0.25771767973383786,0.11029247491831042,0.08638191223144531,1495
18,1,0.4033333333333333,0.33818800917599534,0.2041662422001112,0.4033333333333333,0.33818800917599534,0.2041662422001112,0.1638246774673462,1500
18,2,0.41846153846153844,0.3478340862400068,0.24336899294882594,0.41846153846153844,0.3478340862400068,0.24336899294882594,0.16263866424560547,1625
18,3,0.36283833211411853,0.3184688228367106,0.15822153100108619,0.36283833211411853,0.3184688228367106,0.15822153100108619,0.1291857361793518,1367
18,4,0.42865853658536585,0.38765982409287697,0.20955904756261334,0.42865853658536585,0.38765982409287697,0.20955904756261334,0.13221371173858643,1640
