client,auprc,ap_lift,positives,transactions,prevalence
0,0.0009065782962260831,0.9114050896296741,1786,1795509,0.0009947040087239887
1,0.0009548243758729285,0.9019634177857068,1909,1803314,0.001058606543286416
2,0.0013303669488236832,1.203146397187692,1974,1785230,0.0011057398766545488
3,0.0008557177387524588,0.9033703950778109,1708,1803114,0.0009472501461360735
4,0.0011126290425675122,1.0437681458335106,1950,1829314,0.0010659733648788563
