typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.35953224
1,1334,25,0.018740629685157422,0.37285337
2,345,3,0.008695652173913044,0.36968642
3,1870,1,0.0005347593582887701,0.3633996
4,394,3,0.007614213197969543,0.37415856
5,656,0,0.0,0.3465645
6,529,1,0.001890359168241966,0.36543617
7,338,0,0.0,0.33758622
8,382,0,0.0,0.3398155
9,364,0,0.0,0.36274046
10,506,0,0.0,0.36653283
11,54,2,0.037037037037037035,0.31305492
12,945,2,0.0021164021164021165,0.368807
13,250,0,0.0,0.34228346
14,383,0,0.0,0.34771672
15,354,0,0.0,0.36580434
16,237,0,0.0,0.36858714
