typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.34828496
1,1334,3,0.0022488755622188904,0.35372248
2,345,2,0.005797101449275362,0.31107643
3,1870,0,0.0,0.35477138
4,394,4,0.01015228426395939,0.32323563
5,656,0,0.0,0.3355104
6,529,0,0.0,0.3577348
7,338,0,0.0,0.32557288
8,382,0,0.0,0.32858008
9,364,0,0.0,0.35839197
10,506,0,0.0,0.36252028
11,54,2,0.037037037037037035,0.31420287
12,945,2,0.0021164021164021165,0.35356972
13,250,0,0.0,0.33895236
14,383,0,0.0,0.34026635
15,354,0,0.0,0.35668367
16,237,0,0.0,0.3605558
