typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3646154
1,1334,24,0.017991004497751123,0.37028468
2,345,8,0.02318840579710145,0.37145594
3,1870,1,0.0005347593582887701,0.36509392
4,394,11,0.027918781725888325,0.37783748
5,656,0,0.0,0.348518
6,529,1,0.001890359168241966,0.3661594
7,338,0,0.0,0.34159702
8,382,0,0.0,0.340891
9,364,0,0.0,0.3631394
10,506,0,0.0,0.3667114
11,54,2,0.037037037037037035,0.31022814
12,945,2,0.0021164021164021165,0.3707608
13,250,0,0.0,0.33954403
14,383,0,0.0,0.34701282
15,354,0,0.0,0.36874446
16,237,0,0.0,0.3685479
