window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0009397193897368844,1.2657075109227578,0.004,5,5,354,500430,0.0007073916431868593
2,0.0018859102431300785,2.15885262676206,0.008,5,5,527,507591,0.0010382374785998963
3,0.002836949589741603,3.3530712104696057,0.008,5,5,505,491282,0.001027922863039965
4,0.0012015909852223657,1.2948880662028013,0.004,5,5,459,499675,0.0009185970881072697
5,0.0012689030442270463,1.1373175177326629,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008596387663439753,0.9778953238535972,0.0,5,5,447,505985,0.0008834253979861063
7,0.0015259902830505607,1.2639917101207057,0.004,5,5,663,547205,0.0012116117360038742
8,0.003426470637682506,3.5462139998414237,0.028000000000000004,5,5,515,526706,0.0009777750775574988
9,0.001645091846142337,1.4688424165786256,0.004,5,5,549,495320,0.0011083743842364533
10,0.0010703233281775919,1.2635102798377331,0.0,5,5,433,505142,0.0008571847124174985
11,0.001685363771285813,1.481975381441258,0.0,5,5,596,515249,0.001156722283789003
12,0.003373876787003885,2.887008929081307,0.0,5,5,541,498124,0.0010860749532244983
13,0.0013909472148530692,1.8129910049079314,0.0,5,5,384,505970,0.0007589382769729431
14,0.006871939668269775,5.191995577200614,0.02,5,5,639,500366,0.0012770651882821774
15,0.0025264667908797217,2.579300344364692,0.0,5,5,496,514226,0.0009645564401644413
16,0.006123758738808377,4.631582808974157,0.036,5,5,620,500613,0.0012384816215320017
17,0.0023889663056819036,2.617464723950757,0.008,5,5,450,491817,0.0009149744722122253
18,0.010843118584369408,7.675166427737352,0.024,5,5,604,413396,0.0014610688056972008
