client,auprc,ap_lift,positives,transactions,prevalence
0,0.003846357480375573,3.6374434706480754,772,730069,0.001057434297306145
1,0.005083177361177192,5.015164448084641,750,739965,0.0010135614522308488
2,0.0034418438018428287,2.9387445764077453,1015,866636,0.0011711952884486683
3,0.002773331804802533,2.714736201552133,889,870217,0.0010215842715092902
4,0.00231107648497736,2.2556255787725608,774,755429,0.001024583382422438
