client,auprc,ap_lift,positives,transactions,prevalence
0,0.0014215413614301433,1.2921723657134558,814,739921,0.0011001174449704765
1,0.001280098985044208,1.2447717682029422,874,849880,0.0010283804772438462
2,0.0011760972639709023,1.058230493635707,970,872788,0.0011113809997387683
3,0.0011769206181578007,1.15063899631387,801,783113,0.001022840892693647
4,0.001241594940492972,1.200734570427032,741,716614,0.0010340294775150918
