window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0004955190747495781,0.9259927744230751,0.0,5,5,408,754449,0.0005407920217271148
2,0.01067666374025796,5.540734013378099,0.012,5,5,391,207382,0.0018854095340964981
3,0.01091721215612156,5.576170641573299,0.008,5,5,407,207430,0.0019621076989827894
4,0.004167024714926873,4.449033227588771,0.004,5,5,471,482650,0.0009758624261887496
5,0.013759523934065331,12.58192113850986,0.032,5,5,531,482089,0.0011014563700893403
6,0.012523051199438213,12.082977677944886,0.016,5,5,497,482751,0.001029516251649401
7,0.02032546968242411,18.03666736973587,0.016,5,5,539,482773,0.0011164667452405169
8,0.006783536058403472,8.70241235533334,0.016,5,5,514,654467,0.0007853719133279447
9,0.02093423828901868,9.937210934578562,0.004,5,5,442,208325,0.002121684867394696
