typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.43502903
1,229,1,0.004366812227074236,0.43799716
2,421,0,0.0,0.43129733
3,444,0,0.0,0.4345699
4,207,3,0.014492753623188406,0.44136932
5,137,0,0.0,0.44271728
6,216,1,0.004629629629629629,0.45348704
7,397,3,0.007556675062972292,0.4438453
8,2211,18,0.008141112618724558,0.45256943
