client,auprc,ap_lift,positives,transactions,prevalence
0,0.0015134671479708397,1.3757323410242404,814,739921,0.0011001174449704765
1,0.001290676015929193,1.25505690207998,874,849880,0.0010283804772438462
2,0.0011806763666157606,1.0623506852225117,970,872788,0.0011113809997387683
3,0.001269526560314604,1.241176970321661,801,783113,0.001022840892693647
4,0.0013178734031256791,1.2745027407658642,741,716614,0.0010340294775150918
