window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010557364574991408,1.6484289956416198,0.004,5,5,319,500395,0.0006374963778614895
2,0.0012670643414374946,1.5370014518048223,0.004,5,5,430,507494,0.0008473006577417664
3,0.0012222988419443698,1.3660560069317196,0.0,5,5,435,491212,0.0008855646849018346
4,0.0009780487391940914,1.1333779688700685,0.0,5,5,427,499643,0.0008546101916768572
5,0.004200930772078294,5.638665026863783,0.012,5,5,458,497297,0.0009209788114547242
6,0.0008405191704494673,1.011362204181706,0.0,5,5,422,505960,0.0008340580283026326
7,0.0014660217581793024,1.3238096333174514,0.008,5,5,608,547150,0.001111212647354473
8,0.001137553092171511,1.255846446716146,0.0,5,5,484,526675,0.0009189728010632743
9,0.0019165022301306262,1.727143525484518,0.0,5,5,574,495345,0.0011587883192522384
10,0.0016376222090961287,1.7367869994416225,0.0,5,5,455,505164,0.0009006975952363985
11,0.015307726531703422,14.951680299476767,0.048,5,5,637,515290,0.0012361970928991442
12,0.007765740060446273,5.2737856322872805,0.027999999999999997,5,5,608,498191,0.001220415463145661
13,0.008308137783463112,9.382616947377066,0.016,5,5,445,506031,0.0008793927644749037
14,0.003122783827376327,2.288442686597242,0.012,5,5,702,500429,0.0014027964006882096
15,0.005861185121471615,5.140673350612593,0.008,5,5,547,514277,0.0010636291337158769
16,0.006665006222315459,4.499042076696095,0.032,5,5,682,500675,0.001362161082538573
17,0.00447188041316406,3.969528632728616,0.016,5,5,518,491885,0.0010530916779328502
18,0.003547777629392711,2.2340331445878894,0.008,5,5,667,413459,0.0016132192067411762
