window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010557365183068508,1.648429085578627,0.004,5,5,319,500395,0.0006374963778614895
2,0.0012651764634834908,1.534736915494046,0.004,5,5,430,507494,0.0008473006577417664
3,0.0012137958828592678,1.3561156988423777,0.0,5,5,435,491212,0.0008855646849018346
4,0.0009530657942457223,1.105161233415771,0.0,5,5,427,499643,0.0008546101916768572
5,0.0027063560153417704,3.508764386863601,0.012,5,5,458,497297,0.0009209788114547242
6,0.0008387834250003551,1.0084490977052931,0.0,5,5,422,505960,0.0008340580283026326
7,0.0014820046286207387,1.3408296040612444,0.0,5,5,608,547150,0.001111212647354473
8,0.0011850877019019468,1.316631915814293,0.004,5,5,484,526675,0.0009189728010632743
9,0.001732663761610212,1.5377263332686577,0.0,5,5,574,495345,0.0011587883192522384
10,0.001355171545837255,1.4610175073643468,0.0,5,5,455,505164,0.0009006975952363985
11,0.004254697345783274,3.468756939958863,0.028000000000000004,5,5,637,515290,0.0012361970928991442
12,0.00182660783568848,1.479198699894436,0.0,5,5,608,498191,0.001220415463145661
13,0.003976336856079756,3.8808204402089794,0.012,5,5,445,506031,0.0008793927644749037
14,0.0025917239809540044,1.8908769498150064,0.008,5,5,702,500429,0.0014027964006882096
15,0.005727216801496605,4.989668306049978,0.012,5,5,547,514277,0.0010636291337158769
16,0.003227274031700876,2.2874579978562735,0.012,5,5,682,500675,0.001362161082538573
17,0.003156682741125332,2.9710386473197405,0.02,5,5,518,491885,0.0010530916779328502
18,0.00330697664026416,2.071471570476647,0.004,5,5,667,413459,0.0016132192067411762
