client,auprc,ap_lift,positives,transactions,prevalence
0,0.0009957265181586251,0.9640845421371398,1881,1821226,0.0010328207482212532
1,0.0009545275597248028,0.977547465131901,1759,1801421,0.0009764513681143941
2,0.0010053423054565795,0.9467530735081853,1918,1806223,0.001061884385261399
3,0.001130755963848918,0.9885175112252212,2039,1782513,0.0011438906756921269
4,0.001126945319099854,1.1171605127076036,1821,1805189,0.0010087586396770644
