typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.36959887
1,1334,0,0.0,0.31403974
2,345,8,0.02318840579710145,0.3895373
3,1870,0,0.0,0.3537982
4,394,10,0.025380710659898477,0.3893466
5,656,1,0.001524390243902439,0.3506678
6,529,0,0.0,0.3717961
7,338,0,0.0,0.34444034
8,382,0,0.0,0.34630182
9,364,1,0.0027472527472527475,0.37032768
10,506,0,0.0,0.36696926
11,54,3,0.05555555555555555,0.34754154
12,945,3,0.0031746031746031746,0.3773296
13,250,2,0.008,0.35734627
14,383,0,0.0,0.35385075
15,354,0,0.0,0.36877277
16,237,0,0.0,0.37291574
