client,auprc,ap_lift,positives,transactions,prevalence
0,0.0010821620935134151,1.047773386986211,1881,1821226,0.0010328207482212532
1,0.0010445250701203264,1.0697154044009258,1759,1801421,0.0009764513681143941
2,0.001050133011568521,0.9889334716133101,1918,1806223,0.001061884385261399
3,0.0012604223871147359,1.101873119432589,2039,1782513,0.0011438906756921269
4,0.0011192743079817234,1.1095561058491044,1821,1805189,0.0010087586396770644
