typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.3695067
1,1334,0,0.0,0.31163925
2,345,7,0.020289855072463767,0.38935414
3,1870,0,0.0,0.35351315
4,394,10,0.025380710659898477,0.3892548
5,656,1,0.001524390243902439,0.3505158
6,529,0,0.0,0.3716071
7,338,0,0.0,0.3442321
8,382,0,0.0,0.3459092
9,364,1,0.0027472527472527475,0.37055588
10,506,0,0.0,0.36714417
11,54,1,0.018518518518518517,0.34856248
12,945,2,0.0021164021164021165,0.37732404
13,250,1,0.004,0.35720584
14,383,0,0.0,0.35342994
15,354,0,0.0,0.36870897
16,237,0,0.0,0.37381533
