window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010557347135165304,1.6484262153317322,0.004,5,5,319,500395,0.0006374963778614895
2,0.0012576801417101713,1.525668024643302,0.004,5,5,430,507494,0.0008473006577417664
3,0.0012108808900321783,1.3531672116186777,0.0,5,5,435,491212,0.0008855646849018346
4,0.0009542457218118647,1.1075215673158685,0.0,5,5,427,499643,0.0008546101916768572
5,0.0029905224155371488,3.917523243674915,0.012,5,5,458,497297,0.0009209788114547242
6,0.0008380689100812291,1.0085624108459128,0.0,5,5,422,505960,0.0008340580283026326
7,0.0014311140656818083,1.2947830241331877,0.0,5,5,608,547150,0.001111212647354473
8,0.0011422026291272001,1.2648864588910345,0.004,5,5,484,526675,0.0009189728010632743
9,0.001715673369491954,1.532953225666341,0.0,5,5,574,495345,0.0011587883192522384
10,0.001364619497633297,1.4706213814030957,0.0,5,5,455,505164,0.0009006975952363985
11,0.005104364945317595,3.93869518491311,0.036,5,5,637,515290,0.0012361970928991442
12,0.0018282672199689451,1.4808358351493278,0.0,5,5,608,498191,0.001220415463145661
13,0.0029037629811351122,2.961969946083626,0.004,5,5,445,506031,0.0008793927644749037
14,0.0027943254096117983,2.046165700194547,0.004,5,5,702,500429,0.0014027964006882096
15,0.005067973952161293,4.479177930227553,0.012,5,5,547,514277,0.0010636291337158769
16,0.003414401187144281,2.4107419149961635,0.012,5,5,682,500675,0.001362161082538573
17,0.0031815703160023787,3.0550763615005643,0.02,5,5,518,491885,0.0010530916779328502
18,0.003366254959404088,2.114743377590806,0.004,5,5,667,413459,0.0016132192067411762
