typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.36924115
1,1334,0,0.0,0.31437936
2,345,10,0.028985507246376812,0.38905194
3,1870,0,0.0,0.3533587
4,394,11,0.027918781725888325,0.38995683
5,656,0,0.0,0.35031742
6,529,0,0.0,0.37122136
7,338,1,0.0029585798816568047,0.3440972
8,382,0,0.0,0.3456448
9,364,1,0.0027472527472527475,0.37035465
10,506,0,0.0,0.36709544
11,54,1,0.018518518518518517,0.3484348
12,945,2,0.0021164021164021165,0.37695464
13,250,2,0.008,0.3568537
14,383,0,0.0,0.35358995
15,354,0,0.0,0.36859563
16,237,0,0.0,0.37315327
