typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.3694581
1,1334,0,0.0,0.3149768
2,345,8,0.02318840579710145,0.3892785
3,1870,0,0.0,0.35358724
4,394,11,0.027918781725888325,0.39058423
5,656,0,0.0,0.35036427
6,529,0,0.0,0.3714599
7,338,1,0.0029585798816568047,0.3442503
8,382,0,0.0,0.34566182
9,364,1,0.0027472527472527475,0.37027162
10,506,0,0.0,0.3671278
11,54,1,0.018518518518518517,0.34846935
12,945,2,0.0021164021164021165,0.37709716
13,250,2,0.008,0.35687637
14,383,0,0.0,0.35422084
15,354,0,0.0,0.36879286
16,237,0,0.0,0.37324408
