typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.37266544
1,1334,18,0.013493253373313344,0.34231257
2,345,27,0.0782608695652174,0.37235418
3,1870,0,0.0,0.36078763
4,394,12,0.030456852791878174,0.37677315
5,656,2,0.003048780487804878,0.34760705
6,529,0,0.0,0.36062527
7,338,1,0.0029585798816568047,0.34709907
8,382,0,0.0,0.34537145
9,364,0,0.0,0.3644335
10,506,0,0.0,0.36353788
11,54,1,0.018518518518518517,0.33036116
12,945,6,0.006349206349206349,0.3749776
13,250,4,0.016,0.34891227
14,383,0,0.0,0.34519446
15,354,0,0.0,0.3675739
16,237,0,0.0,0.37790692
