client,auprc,ap_lift,positives,transactions,prevalence
0,0.001278505850376125,1.2426190971838353,1905,1851528,0.0010288799305222497
1,0.0011345496486859573,1.094608011295847,1860,1794519,0.0010364894436893674
2,0.0014288003823548282,1.2200226057443595,2107,1799123,0.0011711261542429283
3,0.001316447053491833,1.3676414548503963,1728,1795199,0.000962567381109281
4,0.005268500909043142,5.236577390384429,1787,1776172,0.0010060962564436328
