client,auprc,ap_lift,positives,transactions,prevalence
0,0.0012256449883841665,1.2603968674190729,1746,1795506,0.0009724278281442668
1,0.00377062257382952,3.9108540277375723,1753,1818195,0.0009641430099631777
2,0.0021656452802461326,1.9827226297618277,1980,1812758,0.0010922583157818087
3,0.0012551444290810946,1.1552265217646014,1940,1785563,0.0010864920476062732
4,0.001133777956852322,1.019416084833838,2007,1804558,0.0011121837037102714
