window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.01917155904179494,33.10599422641213,0.024,5,5,314,500390,0.0006275105417774136
2,0.003529166868524474,4.436384988117926,0.008,5,5,437,507501,0.0008610820471289712
3,0.0018785191376224438,1.9940406486196143,0.004,5,5,416,491193,0.0008469176067248515
4,0.0008021168999809274,0.9713993704289253,0.0,5,5,416,499632,0.000832612803023025
5,0.0009627418590353466,1.0387673359042982,0.0,5,5,466,497305,0.0009370507032907371
6,0.0008108287691683189,1.0327490715268959,0.0,5,5,400,505938,0.0007906107072408082
7,0.0012654311053867666,1.163001959076678,0.004,5,5,599,547141,0.0010947817838546188
8,0.001111403594265467,1.232171748825364,0.004,5,5,470,526661,0.0008924146652210815
9,0.001633060760288438,1.385596863862158,0.008,5,5,596,495367,0.001203148372822574
10,0.0012301022635632193,1.3282774080916204,0.0,5,5,472,505181,0.0009343185907625188
11,0.010921369452171722,7.709093862582613,0.028000000000000004,5,5,610,515263,0.0011838614455142325
12,0.001723626591578453,1.3938842623219005,0.0,5,5,613,498196,0.0012304394254470127
13,0.011649910868134558,11.245080946188839,0.036,5,5,466,506052,0.0009208539833851066
14,0.02362795871983111,15.978450310474964,0.06,5,5,698,500425,0.0013948144077534097
15,0.024856993107121104,26.39088421042531,0.08,5,5,574,514304,0.0011160714285714285
16,0.02892950764738921,20.813934537481014,0.092,5,5,693,500686,0.001384101013409602
17,0.02501767862794843,28.26811089799483,0.05600000000000001,5,5,514,491881,0.001044968193526483
18,0.016853497644711436,9.669286209751698,0.06,5,5,672,413464,0.0016252926494205058
