typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.44000074
1,229,0,0.0,0.45187324
2,421,0,0.0,0.4466281
3,444,0,0.0,0.44295996
4,207,4,0.01932367149758454,0.44656026
5,137,0,0.0,0.45692202
6,216,1,0.004629629629629629,0.45984942
7,397,3,0.007556675062972292,0.44913056
8,2211,26,0.011759384893713252,0.45891622
