typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.34130174
1,1334,0,0.0,0.35175404
2,345,34,0.09855072463768116,0.38154742
3,1870,2,0.0010695187165775401,0.3612583
4,394,7,0.017766497461928935,0.383272
5,656,0,0.0,0.35413313
6,529,0,0.0,0.37581956
7,338,1,0.0029585798816568047,0.34826088
8,382,0,0.0,0.3447856
9,364,0,0.0,0.37096485
10,506,0,0.0,0.36902496
11,54,3,0.05555555555555555,0.31117827
12,945,0,0.0,0.3629871
13,250,2,0.008,0.34636703
14,383,2,0.005221932114882507,0.3545007
15,354,0,0.0,0.36280337
16,237,0,0.0,0.37338394
