typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.34221524
1,1334,0,0.0,0.35109454
2,345,11,0.03188405797101449,0.37775803
3,1870,2,0.0010695187165775401,0.36174667
4,394,4,0.01015228426395939,0.38109228
5,656,0,0.0,0.35302222
6,529,0,0.0,0.37499356
7,338,0,0.0,0.34737855
8,382,0,0.0,0.34422103
9,364,0,0.0,0.36986086
10,506,0,0.0,0.36801594
11,54,3,0.05555555555555555,0.31048563
12,945,0,0.0,0.36148968
13,250,2,0.008,0.34650514
14,383,2,0.005221932114882507,0.3537223
15,354,0,0.0,0.3628384
16,237,0,0.0,0.37267715
