window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.005301717850766137,6.327814414437759,0.008,5,5,354,500430,0.0007073916431868593
2,0.00100598827467839,0.9770711545714545,0.0,5,5,527,507591,0.0010382374785998963
3,0.0009138983955377031,0.887083364293104,0.0,5,5,505,491282,0.001027922863039965
4,0.0013492721011592705,1.5614057475981724,0.008,5,5,459,499675,0.0009185970881072697
5,0.0019826522656256,1.9407131959808335,0.004,5,5,545,497384,0.0010957328743988548
6,0.0008118295685521195,0.9206839323900757,0.0,5,5,447,505985,0.0008834253979861063
7,0.0012351447329174232,1.023721822905499,0.0,5,5,663,547205,0.0012116117360038742
8,0.0012445313704832952,1.2791770787417345,0.0,5,5,515,526706,0.0009777750775574988
9,0.0019263106292842023,1.942732854345391,0.004,5,5,549,495320,0.0011083743842364533
10,0.0011047379342305804,1.3095156146249067,0.0,5,5,433,505142,0.0008571847124174985
11,0.004129175116549576,3.4756213900771415,0.012,5,5,596,515249,0.001156722283789003
12,0.0015048724651133226,1.4266480728339315,0.0,5,5,541,498124,0.0010860749532244983
13,0.007420793433538755,9.436906026918864,0.024,5,5,384,505970,0.0007589382769729431
14,0.002092002828071542,1.6129156506180031,0.0,5,5,639,500366,0.0012770651882821774
15,0.010724908774205424,11.376261929824688,0.028000000000000004,5,5,496,514226,0.0009645564401644413
16,0.0024970556410392635,2.016693440296174,0.0,5,5,620,500613,0.0012384816215320017
17,0.0027037102044741223,2.8265655194446095,0.008,5,5,450,491817,0.0009149744722122253
18,0.0028375494376367584,1.97457822196129,0.0,5,5,604,413396,0.0014610688056972008
