window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.005301716508445623,6.3278104417014305,0.008,5,5,354,500430,0.0007073916431868593
2,0.0010055972134774816,0.9763044245989189,0.0,5,5,527,507591,0.0010382374785998963
3,0.0009116649916516894,0.8848974481723275,0.0,5,5,505,491282,0.001027922863039965
4,0.0013348780285821096,1.543562888048378,0.008,5,5,459,499675,0.0009185970881072697
5,0.001986231616342516,1.9438445728975124,0.004,5,5,545,497384,0.0010957328743988548
6,0.0008164826987761868,0.9262635809931311,0.0,5,5,447,505985,0.0008834253979861063
7,0.00125885749760985,1.0428341404596242,0.0,5,5,663,547205,0.0012116117360038742
8,0.001194126592853905,1.2285522974500558,0.0,5,5,515,526706,0.0009777750775574988
9,0.0017283191793885859,1.7334648624892695,0.004,5,5,549,495320,0.0011083743842364533
10,0.0010785530703268232,1.2767289849632613,0.0,5,5,433,505142,0.0008571847124174985
11,0.0018508344072897484,1.6197204769734324,0.0,5,5,596,515249,0.001156722283789003
12,0.0015107707092450445,1.4262822130051565,0.0,5,5,541,498124,0.0010860749532244983
13,0.0019105029184629777,2.671925058920847,0.0,5,5,384,505970,0.0007589382769729431
14,0.002147416745678322,1.658243796043471,0.0,5,5,639,500366,0.0012770651882821774
15,0.010030695147348483,10.570622668064887,0.036,5,5,496,514226,0.0009645564401644413
16,0.0025813568193762144,2.089659682219357,0.0,5,5,620,500613,0.0012384816215320017
17,0.005887411257677664,5.949650324557956,0.024,5,5,450,491817,0.0009149744722122253
18,0.00301497314856869,2.097260903450924,0.0,5,5,604,413396,0.0014610688056972008
