typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.34158656
1,1334,0,0.0,0.35137326
2,345,13,0.03768115942028986,0.37750685
3,1870,2,0.0010695187165775401,0.36172614
4,394,2,0.005076142131979695,0.38082197
5,656,0,0.0,0.35334423
6,529,0,0.0,0.37491962
7,338,0,0.0,0.34816456
8,382,0,0.0,0.34378764
9,364,0,0.0,0.37055194
10,506,0,0.0,0.36855626
11,54,3,0.05555555555555555,0.30751127
12,945,0,0.0,0.36146754
13,250,2,0.008,0.34655848
14,383,2,0.005221932114882507,0.35402676
15,354,0,0.0,0.3619603
16,237,0,0.0,0.37261078
