client,auprc,ap_lift,positives,transactions,prevalence
0,0.0011446831393201202,1.174499539755776,838,859828,0.0009746135273566341
1,0.0011418970213001836,1.075103242384089,952,896314,0.0010621277811124227
2,0.0011452691848026365,1.0514969918545978,786,721644,0.0010891797063371966
3,0.0011325546626674938,1.127661964296492,728,724855,0.0010043387987942417
4,0.0013040783050605425,1.1056648285679327,896,759675,0.001179451739230592
