typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.34587106
1,229,0,0.0,0.32684597
2,421,1,0.0023752969121140144,0.32297468
3,444,0,0.0,0.31914747
4,207,1,0.004830917874396135,0.34191033
5,137,0,0.0,0.32947937
6,216,1,0.004629629629629629,0.366358
7,397,3,0.007556675062972292,0.32884791
8,2211,17,0.007688828584350972,0.3654675
