client,auprc,ap_lift,positives,transactions,prevalence
0,0.002999337114379546,3.077463045802788,838,859828,0.0009746135273566341
1,0.0030529422037325177,2.8743643260465417,952,896314,0.0010621277811124227
2,0.004018209612633716,3.689207198090898,786,721644,0.0010891797063371966
3,0.002403355339076197,2.3929727119588966,728,724855,0.0010043387987942417
4,0.0030011118399341924,2.544497362725455,896,759675,0.001179451739230592
