typ,positives,captured,capture_rate,mean_score
0,260,0,0.0,0.34253415
1,229,0,0.0,0.31826168
2,421,1,0.0023752969121140144,0.3151041
3,444,0,0.0,0.31309256
4,207,1,0.004830917874396135,0.33742347
5,137,0,0.0,0.32313973
6,216,1,0.004629629629629629,0.3607585
7,397,3,0.007556675062972292,0.32513294
8,2211,20,0.009045680687471733,0.35923815
