typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.37341213
1,1334,4,0.0029985007496251873,0.35429245
2,345,48,0.1391304347826087,0.4068523
3,1870,1,0.0005347593582887701,0.39394295
4,394,23,0.0583756345177665,0.41212752
5,656,0,0.0,0.38219765
6,529,0,0.0,0.399936
7,338,1,0.0029585798816568047,0.3803879
8,382,0,0.0,0.37435222
9,364,0,0.0,0.39649513
10,506,0,0.0,0.39596972
11,54,3,0.05555555555555555,0.33681282
12,945,4,0.004232804232804233,0.39241076
13,250,2,0.008,0.36704978
14,383,0,0.0,0.3784051
15,354,0,0.0,0.3936755
16,237,0,0.0,0.39856848
