typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.40600824
1,1334,4,0.0029985007496251873,0.39664456
2,345,38,0.11014492753623188,0.43437722
3,1870,2,0.0010695187165775401,0.4243716
4,394,20,0.050761421319796954,0.43844748
5,656,0,0.0,0.409203
6,529,0,0.0,0.42645502
7,338,1,0.0029585798816568047,0.4115904
8,382,0,0.0,0.40059975
9,364,1,0.0027472527472527475,0.4217284
10,506,0,0.0,0.42353636
11,54,3,0.05555555555555555,0.35089743
12,945,2,0.0021164021164021165,0.42145294
13,250,2,0.008,0.38444746
14,383,0,0.0,0.40531853
15,354,0,0.0,0.42008695
16,237,0,0.0,0.42627597
