client,auprc,ap_lift,positives,transactions,prevalence
0,0.001515150648305388,1.3865151920139918,1999,1829286,0.0010927760885941292
1,0.0016111708858582339,1.4398898017977082,2023,1807938,0.001118954300424019
2,0.0012306040262867555,1.3044172927596194,1714,1816808,0.0009434128427439774
3,0.0013748691053233333,1.337386736339456,1840,1789837,0.0010280265744869504
4,0.0017507271887877043,1.6968269985194508,1829,1772690,0.0010317652832700585
