window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.006601877064206632,10.247350061578764,0.008,5,5,308,500384,0.0006155272750527595
2,0.0008787590549200287,1.0365154936911196,0.0,5,5,429,507493,0.0008453318567940839
3,0.0008664496031414752,0.9444103760953932,0.0,5,5,454,491231,0.0009242087734691011
4,0.0009663985723299984,1.1694750926721784,0.0,5,5,414,499630,0.000828613173748574
5,0.0008951695703973419,0.9883609339511565,0.0,5,5,454,497293,0.0009129426716241733
6,0.0006903049782039757,0.8972962632094068,0.0,5,5,387,505925,0.0007649355141572368
7,0.001144402435797324,1.0474709782116876,0.0,5,5,602,547144,0.0011002587984150424
8,0.0014210085159538244,1.6349144298854625,0.004,5,5,490,526681,0.0009303544270630609
9,0.0020272169414236956,1.9685440299550243,0.004,5,5,592,495363,0.0011950832016117473
10,0.0013195693425142496,1.4684212850543694,0.0,5,5,462,505171,0.0009145418086153005
11,0.00219101043866365,1.8014920743095364,0.0,5,5,637,515290,0.0012361970928991442
12,0.010386615575249187,9.737995476603189,0.02,5,5,593,498176,0.0011903423689619732
13,0.010533630926345697,12.086791828593046,0.04,5,5,461,506047,0.0009109825767171824
14,0.004145481787744496,3.0880259699409116,0.012,5,5,711,500438,0.0014207554182536098
15,0.025105947842502724,21.85855701027368,0.092,5,5,559,514289,0.001086937500121527
16,0.008751063920288692,7.216398147575754,0.036,5,5,673,500666,0.001344209512928779
17,0.010781608134697347,10.525688373616433,0.048,5,5,514,491881,0.001044968193526483
18,0.005664784962747379,3.583301216571153,0.016,5,5,665,413457,0.00160838974790607
