typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.5363926
1,1334,14,0.010494752623688156,0.56605303
2,345,3,0.008695652173913044,0.5444768
3,1870,2,0.0010695187165775401,0.5460862
4,394,6,0.015228426395939087,0.5437272
5,656,0,0.0,0.5172243
6,529,0,0.0,0.5325313
7,338,1,0.0029585798816568047,0.5364003
8,382,0,0.0,0.50558984
9,364,0,0.0,0.5226614
10,506,0,0.0,0.533803
11,54,3,0.05555555555555555,0.4072357
12,945,1,0.0010582010582010583,0.5376218
13,250,2,0.008,0.45403814
14,383,0,0.0,0.5129724
15,354,0,0.0,0.52573276
16,237,0,0.0,0.53710586
