typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.43860435
1,1334,5,0.0037481259370314842,0.4389967
2,345,29,0.08405797101449275,0.46190208
3,1870,3,0.0016042780748663102,0.45480028
4,394,14,0.03553299492385787,0.46476743
5,656,0,0.0,0.4362083
6,529,0,0.0,0.4529741
7,338,1,0.0029585798816568047,0.44279286
8,382,0,0.0,0.42684725
9,364,0,0.0,0.44696167
10,506,0,0.0,0.451103
11,54,3,0.05555555555555555,0.364982
12,945,5,0.005291005291005291,0.45049515
13,250,2,0.008,0.40184513
14,383,0,0.0,0.43223202
15,354,0,0.0,0.44649842
16,237,0,0.0,0.45398343
