window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010582084513607128,1.5162640972212575,0.0,5,5,354,500430,0.0007073916431868593
2,0.0009131565061246303,0.8648464701844116,0.0,5,5,527,507591,0.0010382374785998963
3,0.000877797120258307,0.8437348000197238,0.0,5,5,505,491282,0.001027922863039965
4,0.000815925235741728,0.8953079798153162,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010038268810534075,0.914786362261564,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008243065672866576,0.9271084588166808,0.0,5,5,447,505985,0.0008834253979861063
7,0.001203875707998645,0.9941716046214772,0.0,5,5,663,547205,0.0012116117360038742
8,0.0009963576267213042,1.0171039154050454,0.0,5,5,515,526706,0.0009777750775574988
9,0.0011735445181755336,1.0571089737260597,0.0,5,5,549,495320,0.0011083743842364533
10,0.0008445149052378628,1.004928234275679,0.0,5,5,433,505142,0.0008571847124174985
11,0.0011891224433551524,1.031458123025284,0.0,5,5,596,515249,0.001156722283789003
12,0.0011645026452153323,1.0526036427360579,0.0,5,5,541,498124,0.0010860749532244983
13,0.0009173379187787474,1.2438617651000619,0.0,5,5,384,505970,0.0007589382769729431
14,0.0012646570983672694,0.988281982743873,0.0,5,5,639,500366,0.0012770651882821774
15,0.0015138189332273106,1.493747851493606,0.0,5,5,496,514226,0.0009645564401644413
16,0.0012183606894036491,1.0009770051500309,0.0,5,5,620,500613,0.0012384816215320017
17,0.0015941548356764638,1.7307756149435682,0.0,5,5,450,491817,0.0009149744722122253
18,0.0017279941680303737,1.1747080123214215,0.0,5,5,604,413396,0.0014610688056972008
