window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0010360966214955445,1.4663543595568185,0.0,5,5,354,500430,0.0007073916431868593
2,0.0009137377815366801,0.8650044778334804,0.0,5,5,527,507591,0.0010382374785998963
3,0.0008482487329000721,0.8147547551117456,0.0,5,5,505,491282,0.001027922863039965
4,0.0007941711109141648,0.8724641329580282,0.0,5,5,459,499675,0.0009185970881072697
5,0.000990150859767929,0.9020450847704545,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008342045351028322,0.9404512347455464,0.0,5,5,447,505985,0.0008834253979861063
7,0.0012710105182280305,1.0456865242484745,0.0,5,5,663,547205,0.0012116117360038742
8,0.0011406186747054878,1.1637294407507501,0.0,5,5,515,526706,0.0009777750775574988
9,0.0015086592623973169,1.363580556888938,0.004,5,5,549,495320,0.0011083743842364533
10,0.0012590253394460917,1.4679403569148508,0.0,5,5,433,505142,0.0008571847124174985
11,0.0013521421951721523,1.1726591771274582,0.0,5,5,596,515249,0.001156722283789003
12,0.0019182345145630942,1.7967313513076981,0.0,5,5,541,498124,0.0010860749532244983
13,0.001284144720701455,1.7075737344800763,0.0,5,5,384,505970,0.0007589382769729431
14,0.005139455565278984,3.5846058302725305,0.016,5,5,639,500366,0.0012770651882821774
15,0.0019493928906697388,2.019410939049931,0.0,5,5,496,514226,0.0009645564401644413
16,0.0031011536739985962,2.4406151179976803,0.0,5,5,620,500613,0.0012384816215320017
17,0.0020877947681641747,2.2817985105330343,0.0,5,5,450,491817,0.0009149744722122253
18,0.0036126866870241593,2.454439371127674,0.0,5,5,604,413396,0.0014610688056972008
