typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.3664999
1,1334,8,0.005997001499250375,0.36828446
2,345,16,0.0463768115942029,0.38075098
3,1870,1,0.0005347593582887701,0.36604896
4,394,14,0.03553299492385787,0.3806291
5,656,0,0.0,0.35247394
6,529,0,0.0,0.3720519
7,338,0,0.0,0.34667572
8,382,0,0.0,0.3436189
9,364,0,0.0,0.36813563
10,506,0,0.0,0.36544147
11,54,0,0.0,0.29809794
12,945,0,0.0,0.375553
13,250,0,0.0,0.33958307
14,383,0,0.0,0.3484504
15,354,0,0.0,0.3715963
16,237,0,0.0,0.370504
