window,client,purity,nmi,ari,named_purity,named_nmi,named_ari,cosine_gap,confirmed_positives
8,0,0.4055793991416309,0.4225240924974395,0.17857378876428218,0.4055793991416309,0.4225240924974395,0.17857378876428218,0.08731245994567871,466
8,1,0.448210922787194,0.42142656569727804,0.20975323243792268,0.448210922787194,0.42142656569727804,0.20975323243792268,0.12648749351501465,531
8,2,0.4404332129963899,0.4651529104193696,0.24952066028291364,0.4404332129963899,0.4651529104193696,0.24952066028291364,0.11137092113494873,554
8,3,0.4013605442176871,0.39197090813541186,0.15949429077830968,0.4013605442176871,0.39197090813541186,0.15949429077830968,0.09448057413101196,441
8,4,0.3853564547206166,0.3284693888340625,0.20770803693319573,0.3853564547206166,0.3284693888340625,0.20770803693319573,0.10871195793151855,519
9,0,0.36271186440677966,0.35342475861522626,0.15517177161589374,0.36271186440677966,0.35342475861522626,0.15517177161589374,0.0915483832359314,590
9,1,0.4560862865947612,0.4216244041699193,0.21610254954201233,0.4560862865947612,0.4216244041699193,0.21610254954201233,0.11408364772796631,649
9,2,0.4408284023668639,0.46153290293471927,0.24815858720578035,0.4408284023668639,0.46153290293471927,0.24815858720578035,0.1232832670211792,676
9,3,0.40194174757281553,0.39016155218782633,0.15877133190901965,0.40194174757281553,0.39016155218782633,0.15877133190901965,0.10139083862304688,515
9,4,0.4187192118226601,0.3498760775933421,0.22673440181595603,0.4187192118226601,0.3498760775933421,0.22673440181595603,0.12370520830154419,609
10,0,0.37427745664739887,0.3928635895331592,0.1491505170600993,0.37427745664739887,0.3928635895331592,0.1491505170600993,0.0772331953048706,692
10,1,0.45827814569536424,0.41931194974944835,0.21656191947684417,0.45827814569536424,0.41931194974944835,0.21656191947684417,0.1330857276916504,755
10,2,0.4523809523809524,0.4580908060564213,0.2516966257966721,0.4523809523809524,0.4580908060564213,0.2516966257966721,0.11964982748031616,798
10,3,0.3278955954323002,0.2797525679048754,0.13201097304273424,0.3278955954323002,0.2797525679048754,0.13201097304273424,0.09339487552642822,613
10,4,0.4561891515994437,0.41805721144220537,0.2225814710660245,0.4561891515994437,0.41805721144220537,0.2225814710660245,0.11368656158447266,719
11,0,0.36248415716096327,0.38619335859601683,0.14436961308785062,0.36248415716096327,0.38619335859601683,0.14436961308785062,0.09048473834991455,789
11,1,0.46856465005931197,0.4253978644401571,0.22288474175947953,0.46856465005931197,0.4253978644401571,0.22288474175947953,0.11640602350234985,843
11,2,0.45555555555555555,0.45890697451343826,0.2632485652887699,0.45555555555555555,0.45890697451343826,0.2632485652887699,0.13708722591400146,900
11,3,0.3816901408450704,0.37689430541986546,0.14273291637408006,0.3816901408450704,0.37689430541986546,0.14273291637408006,0.11001133918762207,710
11,4,0.4117647058823529,0.3385098838293314,0.2142234959352843,0.4117647058823529,0.3385098838293314,0.2142234959352843,0.12167847156524658,799
12,0,0.367003367003367,0.39711957258980884,0.15536487901580986,0.367003367003367,0.39711957258980884,0.15536487901580986,0.08675670623779297,891
12,1,0.47761194029850745,0.4300553463885762,0.23033781539135073,0.47761194029850745,0.4300553463885762,0.23033781539135073,0.13319861888885498,938
12,2,0.46215139442231074,0.4571577463966099,0.2589288166150204,0.46215139442231074,0.4571577463966099,0.2589288166150204,0.12188166379928589,1004
12,3,0.3713927227101631,0.35851958849197907,0.13297852736404558,0.3713927227101631,0.35851958849197907,0.13297852736404558,0.09049636125564575,797
12,4,0.44568868980963045,0.41812587564998327,0.21820689187750011,0.44568868980963045,0.41812587564998327,0.21820689187750011,0.11669254302978516,893
13,0,0.3728470111448835,0.40079088449662653,0.16072855210209633,0.3728470111448835,0.40079088449662653,0.16072855210209633,0.10036242008209229,987
13,1,0.48222862632084534,0.43051391228676766,0.2319307879368988,0.48222862632084534,0.43051391228676766,0.2319307879368988,0.1262018084526062,1041
13,2,0.46517857142857144,0.46149096443906584,0.27051932685637553,0.46517857142857144,0.46149096443906584,0.27051932685637553,0.1355377435684204,1120
13,3,0.36824324324324326,0.3572297351426781,0.13107158949141143,0.36824324324324326,0.3572297351426781,0.13107158949141143,0.09544026851654053,888
13,4,0.4350453172205438,0.4132088126338297,0.20587992525662813,0.4350453172205438,0.4132088126338297,0.20587992525662813,0.12143123149871826,993
14,0,0.3811285846438483,0.4016757679061423,0.16408393643739355,0.3811285846438483,0.4016757679061423,0.16408393643739355,0.08838123083114624,1081
14,1,0.4710526315789474,0.4270403699758754,0.22670095596863163,0.4710526315789474,0.4270403699758754,0.22670095596863163,0.13195013999938965,1140
14,2,0.46530612244897956,0.4653646873840143,0.2736007588308931,0.46530612244897956,0.4653646873840143,0.2736007588308931,0.12042313814163208,1225
14,3,0.3655244029075805,0.3563860305670138,0.12908392651731837,0.3655244029075805,0.3563860305670138,0.12908392651731837,0.08605241775512695,963
14,4,0.43106617647058826,0.40646230555820134,0.19708471714621797,0.43106617647058826,0.40646230555820134,0.19708471714621797,0.11839568614959717,1088
15,0,0.3887489504617968,0.4046439341496958,0.1705669580369034,0.3887489504617968,0.4046439341496958,0.1705669580369034,0.10556823015213013,1191
15,1,0.46029173419773095,0.4265837203708701,0.22442839202653422,0.46029173419773095,0.4265837203708701,0.22442839202653422,0.12314963340759277,1234
15,2,0.4611973392461197,0.4601849613449178,0.26501815454621475,0.4611973392461197,0.4601849613449178,0.26501815454621475,0.1455618143081665,1353
15,3,0.3626794258373206,0.3510415733381851,0.12543152629121704,0.3626794258373206,0.3510415733381851,0.12543152629121704,0.08880066871643066,1045
15,4,0.434928631402183,0.40758119866235376,0.19907707842396122,0.434928631402183,0.40758119866235376,0.19907707842396122,0.1131255030632019,1191
16,0,0.38650306748466257,0.40586391120284027,0.1713471917116134,0.38650306748466257,0.40586391120284027,0.1713471917116134,0.0960950255393982,1304
16,1,0.456973293768546,0.4300654337049907,0.2274649286186244,0.456973293768546,0.4300654337049907,0.2274649286186244,0.13155019283294678,1348
16,2,0.46284935241990455,0.4605342897670248,0.26925556301549225,0.46284935241990455,0.4605342897670248,0.26925556301549225,0.13537973165512085,1467
16,3,0.3554585152838428,0.349340467432654,0.12385179434062589,0.3554585152838428,0.349340467432654,0.12385179434062589,0.08641314506530762,1145
16,4,0.43268482490272375,0.4086890518821351,0.20085431516198288,0.43268482490272375,0.4086890518821351,0.20085431516198288,0.11404818296432495,1285
