client,auprc,ap_lift,positives,transactions,prevalence
0,0.0013769159777271395,1.1238210637535253,946,772113,0.0012252092634109256
1,0.0011853901876237832,1.2600036164471855,663,704732,0.0009407831629612392
2,0.0017395607253779912,1.5443870767810466,893,792808,0.0011263761213307635
3,0.0008289396745174967,1.0114832613761044,614,749211,0.0008195288109758132
4,0.001916171229685087,1.6434965797532088,1100,943468,0.0011659112974684886
