typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.34151578
1,1334,0,0.0,0.3523934
2,345,27,0.0782608695652174,0.38000175
3,1870,2,0.0010695187165775401,0.36159766
4,394,6,0.015228426395939087,0.3832944
5,656,0,0.0,0.35357556
6,529,0,0.0,0.37489742
7,338,0,0.0,0.3481477
8,382,0,0.0,0.34505838
9,364,0,0.0,0.37070134
10,506,0,0.0,0.3682481
11,54,3,0.05555555555555555,0.31210938
12,945,0,0.0,0.36225966
13,250,2,0.008,0.34721383
14,383,2,0.005221932114882507,0.3539152
15,354,0,0.0,0.36293975
16,237,0,0.0,0.3730303
