typ,positives,captured,capture_rate,mean_score
0,932,11,0.011802575107296138,0.38284108
1,1334,203,0.15217391304347827,0.4104208
2,345,0,0.0,0.38602367
3,1870,3,0.0016042780748663102,0.38652164
4,394,0,0.0,0.38659373
5,656,1,0.001524390243902439,0.37820658
6,529,0,0.0,0.36911517
7,338,2,0.005917159763313609,0.3677263
8,382,1,0.002617801047120419,0.33327612
9,364,0,0.0,0.4020904
10,506,2,0.003952569169960474,0.39806154
11,54,2,0.037037037037037035,0.34500167
12,945,1,0.0010582010582010583,0.3838738
13,250,5,0.02,0.3774668
14,383,2,0.005221932114882507,0.36422738
15,354,0,0.0,0.3994776
16,237,3,0.012658227848101266,0.41543537
