typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.4151711
1,1334,8,0.005997001499250375,0.40809834
2,345,18,0.05217391304347826,0.44770777
3,1870,0,0.0,0.41338453
4,394,6,0.015228426395939087,0.4380791
5,656,1,0.001524390243902439,0.40113136
6,529,0,0.0,0.42137855
7,338,1,0.0029585798816568047,0.39131105
8,382,0,0.0,0.37485242
9,364,1,0.0027472527472527475,0.41069883
10,506,0,0.0,0.44417807
11,54,1,0.018518518518518517,0.37436864
12,945,2,0.0021164021164021165,0.4282417
13,250,0,0.0,0.390563
14,383,0,0.0,0.37738827
15,354,0,0.0,0.4366893
16,237,0,0.0,0.44889614
