typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.39993808
1,1334,7,0.005247376311844078,0.37675908
2,345,37,0.1072463768115942,0.42808142
3,1870,0,0.0,0.3933878
4,394,24,0.06091370558375635,0.42182794
5,656,1,0.001524390243902439,0.38418886
6,529,0,0.0,0.40465304
7,338,1,0.0029585798816568047,0.37555858
8,382,0,0.0,0.36507002
9,364,2,0.005494505494505495,0.3971973
10,506,0,0.0,0.41841277
11,54,1,0.018518518518518517,0.36546916
12,945,4,0.004232804232804233,0.41116914
13,250,0,0.0,0.37930578
14,383,0,0.0,0.3694822
15,354,0,0.0,0.4139636
16,237,0,0.0,0.42363104
