typ,positives,captured,capture_rate,mean_score
0,932,3,0.003218884120171674,0.3770885
1,1334,0,0.0,0.3297502
2,345,11,0.03188405797101449,0.39864188
3,1870,0,0.0,0.3633927
4,394,10,0.025380710659898477,0.3974512
5,656,1,0.001524390243902439,0.3587751
6,529,0,0.0,0.37956482
7,338,0,0.0,0.3519298
8,382,0,0.0,0.35039645
9,364,1,0.0027472527472527475,0.37694508
10,506,0,0.0,0.3797648
11,54,1,0.018518518518518517,0.3521199
12,945,2,0.0021164021164021165,0.38556027
13,250,1,0.004,0.36241996
14,383,0,0.0,0.35762307
15,354,0,0.0,0.379875
16,237,0,0.0,0.3857335
