window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0019353629755527034,2.4013060363625494,0.012,5,5,354,500430,0.0007073916431868593
2,0.0027048759910934844,2.9652450620724315,0.004,5,5,527,507591,0.0010382374785998963
3,0.0016812885009996434,1.6611348890072908,0.004,5,5,505,491282,0.001027922863039965
4,0.0031171388453648027,3.446794776705778,0.008,5,5,459,499675,0.0009185970881072697
5,0.0024639697838073583,2.144353535653367,0.0,5,5,545,497384,0.0010957328743988548
6,0.0026722456101099983,2.8790015834853677,0.004,5,5,447,505985,0.0008834253979861063
7,0.005396736047652025,4.267598197552841,0.016,5,5,663,547205,0.0012116117360038742
8,0.013308916017866082,12.731134727105358,0.048,5,5,515,526706,0.0009777750775574988
9,0.06239294119710241,42.170055907414074,0.128,5,5,549,495320,0.0011083743842364533
10,0.033981950855479774,56.42031571403701,0.064,5,5,433,505142,0.0008571847124174985
11,0.03783380849225425,40.563679624314446,0.076,5,5,596,515249,0.001156722283789003
12,0.07747374162386753,74.75792206116822,0.128,5,5,541,498124,0.0010860749532244983
13,0.046462099981969235,57.724506040525476,0.08,5,5,384,505970,0.0007589382769729431
14,0.06505426965944403,43.62918470625251,0.10400000000000001,5,5,639,500366,0.0012770651882821774
15,0.034653838674048955,42.15570920529733,0.044,5,5,496,514226,0.0009645564401644413
16,0.09537716386881011,72.6900166762866,0.136,5,5,620,500613,0.0012384816215320017
17,0.022344538049808915,23.289425150432926,0.064,5,5,450,491817,0.0009149744722122253
18,0.04363479102264279,33.58408519633195,0.076,5,5,604,413396,0.0014610688056972008
