window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.0019354548272205146,2.401412294136306,0.012,5,5,354,500430,0.0007073916431868593
2,0.0027019981075102513,2.961543455270692,0.004,5,5,527,507591,0.0010382374785998963
3,0.0016952889560841989,1.6759377285318404,0.004,5,5,505,491282,0.001027922863039965
4,0.003180794707864579,3.5054175601782207,0.008,5,5,459,499675,0.0009185970881072697
5,0.0025569958627073264,2.2234125701298675,0.0,5,5,545,497384,0.0010957328743988548
6,0.003155093649077884,3.389541810019449,0.004,5,5,447,505985,0.0008834253979861063
7,0.008822010526380139,7.2015744367986,0.052000000000000005,5,5,663,547205,0.0012116117360038742
8,0.03026605485462839,27.89123066787845,0.084,5,5,515,526706,0.0009777750775574988
9,0.07050801003782078,47.39972427106182,0.14400000000000002,5,5,549,495320,0.0011083743842364533
10,0.03704656790199721,61.74266719855744,0.068,5,5,433,505142,0.0008571847124174985
11,0.029972513632056757,32.00433451151084,0.06000000000000001,5,5,596,515249,0.001156722283789003
12,0.07698845990144912,74.36639278469973,0.12000000000000002,5,5,541,498124,0.0010860749532244983
13,0.04576565921884101,56.70852992514706,0.08399999999999999,5,5,384,505970,0.0007589382769729431
14,0.07140348988076195,47.65601522139941,0.12,5,5,639,500366,0.0012770651882821774
15,0.048182572644220836,59.22776535744153,0.07200000000000001,5,5,496,514226,0.0009645564401644413
16,0.07067240033761726,54.655713598419844,0.10800000000000001,5,5,620,500613,0.0012384816215320017
17,0.02636969888427613,26.919017054049835,0.076,5,5,450,491817,0.0009149744722122253
18,0.024883774591596484,18.65996775125506,0.06799999999999999,5,5,604,413396,0.0014610688056972008
