typ,positives,captured,capture_rate,mean_score
0,932,0,0.0,0.35357764
1,1334,227,0.1701649175412294,0.4163073
2,345,6,0.017391304347826087,0.3842252
3,1870,4,0.0021390374331550803,0.37928963
4,394,7,0.017766497461928935,0.3923085
5,656,7,0.010670731707317074,0.37315148
6,529,0,0.0,0.38313618
7,338,3,0.008875739644970414,0.36588714
8,382,3,0.007853403141361256,0.3548396
9,364,0,0.0,0.38682988
10,506,0,0.0,0.37637323
11,54,4,0.07407407407407407,0.36348578
12,945,4,0.004232804232804233,0.36304176
13,250,5,0.02,0.37153462
14,383,7,0.018276762402088774,0.36983046
15,354,0,0.0,0.39531747
16,237,6,0.02531645569620253,0.39141053
