window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.02055645663433866,33.800181801891114,0.028000000000000004,5,5,354,500430,0.0007073916431868593
2,0.0009796197379456167,0.9590340619195672,0.0,5,5,527,507591,0.0010382374785998963
3,0.002957125447737146,2.870284888187256,0.004,5,5,505,491282,0.001027922863039965
4,0.0008672555852231992,0.9455874805211751,0.0,5,5,459,499675,0.0009185970881072697
5,0.0010699653741114885,0.9863856404701362,0.0,5,5,545,497384,0.0010957328743988548
6,0.0008541941082610367,0.9897512356216904,0.0,5,5,447,505985,0.0008834253979861063
7,0.0013010669021755255,1.0857319583287022,0.008,5,5,663,547205,0.0012116117360038742
8,0.0010399512925133966,1.0622950545512437,0.0,5,5,515,526706,0.0009777750775574988
9,0.0012321040764851812,1.1033742634889416,0.004,5,5,549,495320,0.0011083743842364533
10,0.0011352684365156756,1.2961243193736827,0.004,5,5,433,505142,0.0008571847124174985
11,0.003260665152200362,2.776257994477823,0.016,5,5,596,515249,0.001156722283789003
12,0.0011497774359807331,1.0396538107974125,0.0,5,5,541,498124,0.0010860749532244983
13,0.0031533107001001396,3.8831575648082697,0.028000000000000004,5,5,384,505970,0.0007589382769729431
14,0.003387338477378676,3.105842007239917,0.004,5,5,639,500366,0.0012770651882821774
15,0.010646160849577199,9.65563524428285,0.064,5,5,496,514226,0.0009645564401644413
16,0.0013266406366614588,1.0699214360768383,0.0,5,5,620,500613,0.0012384816215320017
17,0.0027222188943383215,3.0173788657634466,0.008,5,5,450,491817,0.0009149744722122253
18,0.001727049379955391,1.1654168451579618,0.0,5,5,604,413396,0.0014610688056972008
