window,auprc,ap_lift,p_at_budget,positive_clients,total_clients,positives,transactions,prevalence
1,0.02055645663433866,33.800181801891114,0.028000000000000004,5,5,354,500430,0.0007073916431868593
2,0.0009796197379456167,0.9590340619195672,0.0,5,5,527,507591,0.0010382374785998963
3,0.001979285226020767,1.920440519713561,0.004,5,5,505,491282,0.001027922863039965
4,0.0008800216269448005,0.9546306953841102,0.0,5,5,459,499675,0.0009185970881072697
5,0.0011217082916319754,1.030471599939549,0.004,5,5,545,497384,0.0010957328743988548
6,0.0009263691175964836,1.0727039775799185,0.0,5,5,447,505985,0.0008834253979861063
7,0.0015774763396378705,1.3087927079449415,0.004,5,5,663,547205,0.0012116117360038742
8,0.0014545302699544883,1.4767875510845783,0.008,5,5,515,526706,0.0009777750775574988
9,0.005382451787964112,4.973985006284943,0.024,5,5,549,495320,0.0011083743842364533
10,0.023473769360091042,23.603974376017383,0.11200000000000002,5,5,433,505142,0.0008571847124174985
11,0.039448236800264026,42.73963564302534,0.08800000000000001,5,5,596,515249,0.001156722283789003
12,0.025134609950997512,22.852810153160664,0.068,5,5,541,498124,0.0010860749532244983
13,0.04339943219547917,70.35185935989671,0.07200000000000001,5,5,384,505970,0.0007589382769729431
14,0.047997754598632744,43.96167484299758,0.144,5,5,639,500366,0.0012770651882821774
15,0.04411814739104617,49.115982149139356,0.1,5,5,496,514226,0.0009645564401644413
16,0.056431857488361416,50.091895584034816,0.132,5,5,620,500613,0.0012384816215320017
17,0.04625685772144083,51.609986241041085,0.084,5,5,450,491817,0.0009149744722122253
18,0.0352160517613237,23.644387538710344,0.10400000000000001,5,5,604,413396,0.0014610688056972008
